Date,Original,Predicted
2021-12-30T00:00:00.000,146.00250244140625,143.7046356201172
2021-12-31T00:00:00.000,144.67950439453125,143.08741760253906
2022-01-03T00:00:00.000,145.07449340820312,142.14125061035156
2022-01-04T00:00:00.000,144.41650390625,141.8163604736328
2022-01-05T00:00:00.000,137.65350341796875,141.5100555419922
2022-01-06T00:00:00.000,137.55099487304688,138.2181396484375
2022-01-07T00:00:00.000,137.00450134277344,135.92971801757812
2022-01-10T00:00:00.000,138.57400512695312,134.7398223876953
2022-01-11T00:00:00.000,140.0175018310547,135.22483825683594
2022-01-12T00:00:00.000,141.6479949951172,136.6051025390625
2022-01-13T00:00:00.000,139.13099670410156,138.3112335205078
2022-01-14T00:00:00.000,139.7864990234375,138.0160369873047
2022-01-18T00:00:00.000,136.29049682617188,137.67164611816406
2022-01-19T00:00:00.000,135.65199279785156,135.72312927246094
2022-01-20T00:00:00.000,133.50650024414062,134.06280517578125
2022-01-21T00:00:00.000,130.0919952392578,132.26177978515625
2022-01-24T00:00:00.000,130.3719940185547,129.7772979736328
2022-01-25T00:00:00.000,126.7354965209961,128.57034301757812
2022-01-26T00:00:00.000,129.24000549316406,126.5982666015625
2022-01-27T00:00:00.000,129.12100219726562,126.69132232666016
2022-01-28T00:00:00.000,133.2895050048828,127.17005920410156
2022-01-31T00:00:00.000,135.69850158691406,129.50421142578125
2022-02-01T00:00:00.000,137.8784942626953,132.1992645263672
2022-02-02T00:00:00.000,148.0364990234375,134.60955810546875
2022-02-03T00:00:00.000,142.65049743652344,140.44534301757812
2022-02-04T00:00:00.000,143.01600646972656,141.37974548339844
2022-02-07T00:00:00.000,138.93800354003906,140.86334228515625
2022-02-08T00:00:00.000,139.21299743652344,138.1348419189453
2022-02-09T00:00:00.000,141.4530029296875,136.357421875
2022-02-10T00:00:00.000,138.6024932861328,136.75244140625
2022-02-11T00:00:00.000,134.1300048828125,136.21856689453125
2022-02-14T00:00:00.000,135.3000030517578,133.8033905029297
2022-02-15T00:00:00.000,136.42550659179688,132.7993927001953
2022-02-16T00:00:00.000,137.4875030517578,133.1705322265625
2022-02-17T00:00:00.000,132.30850219726562,134.25657653808594
2022-02-18T00:00:00.000,130.46749877929688,132.58035278320312
2022-02-22T00:00:00.000,129.40249633789062,130.27975463867188
2022-02-23T00:00:00.000,127.58499908447264,128.4192352294922
2022-02-24T00:00:00.000,132.67349243164062,126.73591613769531
2022-02-25T00:00:00.000,134.51950073242188,128.36581420898438
2022-02-28T00:00:00.000,134.89100646972656,130.84092712402344
2022-03-01T00:00:00.000,134.16799926757812,132.50674438476562
2022-03-02T00:00:00.000,134.75149536132812,132.76907348632812
2022-03-03T00:00:00.000,134.30799865722656,132.74594116210938
2022-03-04T00:00:00.000,132.1219940185547,132.34732055664062
2022-03-07T00:00:00.000,126.4645004272461,130.9860382080078
2022-03-08T00:00:00.000,127.27850341796874,127.42874908447266
2022-03-09T00:00:00.000,133.86599731445312,125.54400634765625
2022-03-10T00:00:00.000,132.6820068359375,128.08465576171875
2022-03-11T00:00:00.000,130.47549438476562,129.92550659179688
2022-03-14T00:00:00.000,126.74099731445312,129.78054809570312
2022-03-15T00:00:00.000,129.66050720214844,127.46726989746094
2022-03-16T00:00:00.000,133.6905059814453,127.09072875976562
2022-03-17T00:00:00.000,134.60049438476562,129.16554260253906
2022-03-18T00:00:00.000,136.80149841308594,131.2361297607422
2022-03-21T00:00:00.000,136.47850036621094,133.3463592529297
2022-03-22T00:00:00.000,140.27749633789062,134.2001190185547
2022-03-23T00:00:00.000,138.5034942626953,136.06224060058594
2022-03-24T00:00:00.000,141.31199645996094,136.2764892578125
2022-03-25T00:00:00.000,141.52149963378906,137.3169708251953
2022-03-28T00:00:00.000,141.9499969482422,138.05239868164062
2022-03-29T00:00:00.000,143.25,138.56344604492188
2022-03-30T00:00:00.000,142.64450073242188,139.3821563720703
2022-03-31T00:00:00.000,139.64950561523438,139.57469177246094
2022-04-01T00:00:00.000,140.6999969482422,138.14024353027344
2022-04-04T00:00:00.000,143.6425018310547,137.5808563232422
2022-04-05T00:00:00.000,141.06300354003906,138.8932647705078
2022-04-06T00:00:00.000,137.17599487304688,138.80442810058594
2022-04-07T00:00:00.000,136.46499633789062,136.6971893310547
2022-04-08T00:00:00.000,134.010498046875,134.86337280273438
2022-04-11T00:00:00.000,129.79649353027344,132.842529296875
2022-04-12T00:00:00.000,128.37449645996094,129.88075256347656
2022-04-13T00:00:00.000,130.28599548339844,127.59468078613281
2022-04-14T00:00:00.000,127.25299835205078,127.55205535888672
2022-04-18T00:00:00.000,127.96099853515625,126.6995849609375
2022-04-19T00:00:00.000,130.531005859375,126.50553131103516
2022-04-20T00:00:00.000,128.24549865722656,127.74016571044922
2022-04-21T00:00:00.000,124.9375,127.58965301513672
2022-04-22T00:00:00.000,119.61399841308594,125.6288833618164
2022-04-25T00:00:00.000,123.25,121.66649627685547
2022-04-26T00:00:00.000,119.50599670410156,120.83165740966797
2022-04-27T00:00:00.000,115.02050018310547,119.36509704589844
2022-04-28T00:00:00.000,119.4114990234375,116.5096435546875
2022-04-29T00:00:00.000,114.96649932861328,116.79773712158203
2022-05-02T00:00:00.000,117.15699768066406,115.61243438720703
2022-05-03T00:00:00.000,118.12950134277344,115.7540283203125
2022-05-04T00:00:00.000,122.57499694824219,116.54427337646484
2022-05-05T00:00:00.000,116.74649810791016,119.15402221679688
2022-05-06T00:00:00.000,115.66000366210938,118.14753723144531
2022-05-09T00:00:00.000,113.08399963378906,116.25574493408203
2022-05-10T00:00:00.000,114.58450317382812,113.75761413574219
2022-05-11T00:00:00.000,113.96099853515625,112.99320220947266
2022-05-12T00:00:00.000,113.16100311279297,112.739013671875
2022-05-13T00:00:00.000,116.5155029296875,112.4382553100586
2022-05-16T00:00:00.000,114.7925033569336,113.86258697509766
2022-05-17T00:00:00.000,116.70149993896484,114.19951629638672
2022-05-18T00:00:00.000,112.4010009765625,115.0078125
2022-05-19T00:00:00.000,110.74549865722658,113.47996520996094
2022-05-20T00:00:00.000,109.31300354003906,111.35845184326172
2022-05-23T00:00:00.000,111.66649627685547,109.41199493408203
2022-05-24T00:00:00.000,105.9260025024414,109.54428100585938
2022-05-25T00:00:00.000,105.8395004272461,107.51812744140625
2022-05-26T00:00:00.000,108.2959976196289,106.00443267822266
2022-05-27T00:00:00.000,112.79900360107422,106.45894622802734
2022-05-31T00:00:00.000,114.03900146484375,109.2663803100586
2022-06-01T00:00:00.000,114.13700103759766,111.88048553466797
2022-06-02T00:00:00.000,117.74600219726562,113.21206665039062
2022-06-03T00:00:00.000,114.56400299072266,115.16336822509766
2022-06-06T00:00:00.000,117.010498046875,114.70646667480469
2022-06-07T00:00:00.000,117.22949981689453,114.97290802001953
2022-06-08T00:00:00.000,117.23799896240234,115.29320526123047
2022-06-09T00:00:00.000,114.91799926757812,115.48374938964844
2022-06-10T00:00:00.000,111.42749786376953,114.49894714355469
2022-06-13T00:00:00.000,106.87650299072266,112.13842010498047
2022-06-14T00:00:00.000,107.19400024414062,108.53775024414062
2022-06-15T00:00:00.000,110.3905029296875,106.57865905761719
2022-06-16T00:00:00.000,106.63600158691406,107.49435424804688
2022-06-17T00:00:00.000,107.8655014038086,107.05215454101562
2022-06-21T00:00:00.000,112.01499938964844,107.16966247558594
2022-06-22T00:00:00.000,112.03399658203125,109.24718475341797
2022-06-23T00:00:00.000,112.68450164794923,110.7683334350586
2022-06-24T00:00:00.000,118.53800201416016,111.69361114501953
2022-06-27T00:00:00.000,116.62249755859375,114.64427947998047
2022-06-28T00:00:00.000,112.57150268554688,115.64892578125
2022-06-29T00:00:00.000,112.25650024414064,113.79588317871094
2022-06-30T00:00:00.000,109.37249755859375,111.94255065917969
2022-07-01T00:00:00.000,109.08100128173828,109.60185241699219
2022-07-05T00:00:00.000,113.88700103759764,108.1999740600586
2022-07-06T00:00:00.000,115.2135009765625,109.9893798828125
2022-07-07T00:00:00.000,119.30599975585938,112.3827896118164
2022-07-08T00:00:00.000,120.16850280761719,115.7449722290039
2022-07-11T00:00:00.000,116.52249908447266,118.06986236572266
2022-07-12T00:00:00.000,114.84950256347656,117.25247192382812
2022-07-13T00:00:00.000,112.18699645996094,115.22052764892578
2022-07-14T00:00:00.000,111.44000244140625,112.55847930908203
2022-07-15T00:00:00.000,112.76699829101562,110.69705200195312
2022-07-18T00:00:00.000,109.91000366210938,110.60491180419922
2022-07-19T00:00:00.000,114.62000274658203,109.77168273925781
2022-07-20T00:00:00.000,114.69999694824219,111.4483871459961
